,word_score_impact,word
105,272.70618567730384,able
106,1.4778620121664758,able_bodied
107,0.0,ableism
108,0.5066262076383681,ableist
109,0.0,ablige
110,0.1539355651368989,ablitie
111,0.3070685439993666,ablt
112,0.0,ably
113,0.0,abner
114,2.105463050422878,abnormal
115,1.2619899981130756,abnormality
116,4.254821425605867,abnormally
117,0.48290254763339596,abnoxious
118,1.476861000973574,abo
119,0.44384051202269775,abode
120,0.15653528278702863,aboiut
121,0.27541692593036465,abolish
122,4.067830711102235,abominable
123,0.8624853504925559,abominably
124,7.746065565167821,abomination
125,0.32009109011812764,aboput
126,0.6515354477173374,aboriginal
127,0.4039040066518573,aborne
128,1.5841336279083227,abort
129,0.0,aborted
130,0.9063488301203148,abortion
131,0.0,aboslute
132,0.0,aboslutely
133,0.0,abosrbe
134,0.0,abosutely
135,0.0,abot
136,0.0,abother
137,0.4485059985558595,abou
138,0.3769916961438095,aboubakar
139,0.31671766737722923,abouit
140,5.625996515989355,abound
141,0.25608283192992176,abounding
142,0.23440982015623177,abour
143,0.0,about
144,0.20724740346643472,aboutface
145,0.0,abouth
146,0.1520938920100238,abovealso
147,0.0,abox
148,0.0,aboy
149,1.0396019538097707,abp
150,0.2957402784473194,abpout
151,0.0,abput
152,0.16656652540852537,abra
153,0.1849728119413901,abracadabra
154,0.16472501828388975,abraham
155,0.116532520179159,abrasion
156,5.3592718121068925,abrasive
157,1.1406620117715809,abrasively
158,0.0,abreast
159,0.5463163648560765,abridge
160,0.13986115354879408,abrir
161,2.0050428792681894,abroad
162,0.0,abrorio
163,13.271743007562755,abrupt
164,15.742790044216985,abruptly
165,0.34358527141836914,abruptness
166,0.0,abruzzi
167,0.0,abruzzo
168,0.0,absconding
169,0.0,abseloutly
170,8.279792046256844,absence
171,0.6820673734436538,absense
172,19.979524448757036,absent
173,2.529305939930871,absent_minded
174,2.233244266016243,absentee
175,0.0,absentia
176,0.0,absently
177,0.8313643803887351,absentminde
178,0.6826772096780767,absentmindedly
179,2.4318162012640108,absinthe
180,0.3477027080143045,absiolute
181,0.2901973455438184,absofrickenlutely
182,0.24909744356916982,absoloutely
183,2.4203773015745886,absolut
184,0.0,absolutally
185,0.39177634745394657,absolutamente
186,108.01395224433296,absolute
187,2.9630358196884448,absolute_disgrace
188,413.34509340879964,absolutely
189,0.0,absolutemy
190,0.19056501428471548,absolutey
191,0.0,absolutlely
192,1.8335070212286182,absolutley
193,4.069622609677463,absolutly
194,0.5012077418067434,absolutuely
195,0.6688465812405016,absolve
196,9.911321234282719,absorb
197,0.4068673016140759,absorbent
198,0.17402378777652616,absorbing
199,0.4049815684078421,absorption
200,0.0,absouletly
201,0.2312110477800869,absoultely
202,0.22030885131076738,absoulutely
203,0.4222741284511101,absoutely
204,1.254210045563166,abstain
205,0.4374113935145138,abstinence
206,0.8546370101646494,abstract
207,0.0,absur
208,0.367320921291267,absurb
209,43.39495819744918,absurd
210,0.0,absurdety
211,1.2229864665610193,absurdity
212,7.491785517714164,absurdly
213,0.2331533017510297,absurdum
214,0.0,absymal
215,3.0270474395177325,abt
216,0.5045299678619526,abuela
217,0.5201685425737247,abuelo
218,13.800170627551848,abundance
219,6.039272079139829,abundant
220,0.4685278353381583,abundantly
221,1.5842342548604844,abundantly_clear
222,0.15832808083813124,abundence
223,0.0,abuot
224,0.0,aburger
225,3.7212168101688814,aburi
226,0.0,aburu
227,11.644796744795501,abuse
228,2.143170261540181,abuse_power
229,0.18988331497088073,abused
230,0.8665779318245002,abuser
231,7.739222561907591,abusive
232,1.150594814520122,abut
233,0.0,abutment
234,1.2059340643881482,abv
235,39.54530402918094,abysmal
236,2.4429859262499924,abysmally
237,0.7071659628766978,abyss
238,0.46033806882597067,abyssal
239,0.0,abyssinian
240,0.7524320303845429,abyssmal
241,20.47564382658466,ac
242,0.544147617069838,aca
243,0.0,acaba
244,0.16122265056695204,acabei
245,0.646743423300252,academic
246,0.0,academically
247,1.057395281117912,academy
248,0.26624793554051246,acadian
249,6.703736384525673,acai
250,8.843828340194563,acai_bowl
251,0.0,acaia
252,0.2238202593960999,acaii
253,0.21072333525281325,acapella
254,1.354981461865962,acapulco
255,0.10074246326933664,acapulcos
256,0.0,accadently
257,0.21425398390546418,accanto
258,0.0,accapella
259,0.4382571599758136,accawi
260,0.1914460627104792,accdg
261,0.07642604916842603,accedon
262,0.0,accel
263,0.2135916797371815,accelerant
264,1.0173828287659892,accelerate
265,0.0,accelerated
266,22.8458916628269,accent
267,0.6053641036744871,accented
268,1.233178660290523,accentuate
269,0.16991356852300019,accentuating
270,0.31486757200243304,accepete
271,115.83131150326729,accept
272,0.7065802712566175,acceptability
273,88.88079866808549,acceptable
274,0.35414831808067837,acceptableness
275,0.691127246107063,acceptably
276,1.0956533827361916,acceptance
277,1.8423752411338996,accepted
278,0.6163522523825538,accepting
279,0.7956860961628759,acception
280,0.0,acceptor
281,0.0,accepts
282,0.4872672994350688,accesible
283,25.27845099833946,access
284,0.0,accessable
285,2.6012235534830883,accessibility
286,6.919961500884938,accessible
287,0.0,accessibly
288,0.0,accessorize
289,4.260900479494222,accessory
290,0.0,accetable
291,28.701470055528926,accident
292,2.8779625534102973,accidental
293,33.00906963030057,accidentally
294,5.108801491981252,accidentally_spill
295,2.2512976504765825,accidently
296,0.544924804774907,acciidentally
297,0.0,accio
298,0.200886978585973,accion
299,1.9353845581129612,acclaim
300,0.522622404810204,acclaimed
301,0.9261467184290646,acclimate
302,3.3191957430511856,accolade
303,0.23146471514323788,accomadate
304,0.2879379952244415,accomadating
305,0.25635191197540447,accomandate
306,0.25051963551889495,accomdate
307,0.358016022833586,accomediate
308,0.38559769383601433,accomidate
309,0.0,accommadate
310,0.23224490493917913,accommodable
311,131.36361993800114,accommodate
312,0.33855747959712285,accommodates
313,4.549734070133429,accommodating
314,14.894357917098766,accommodation
315,0.42759622121675006,accommodative
316,10.679956008143929,accomodate
317,0.4823848266371371,accomodating
318,0.5335855117613164,accomodation
319,0.15206960022517516,accomondate
320,0.23420652268293704,accompanie
321,0.2739222502996722,accompanied
322,0.23786673098581906,accompaniement
323,9.692892330974516,accompaniment
324,44.83944507230488,accompany
325,5.060309272728113,accompanying
326,0.0,accompanyment
327,0.10134375915712396,accomplice
328,0.19055464947256412,accomplie
329,9.669540857634146,accomplish
330,0.17120676773331603,accomplishe
331,0.17336001805128737,accomplished
332,3.0266872618456064,accomplishment
333,54.89018777720479,accord
334,1.0105498825522903,accordance
335,0.22012309004546501,accordant
336,0.2954917619393429,accordian
337,0.13832746565538048,accordigly
338,17.64410694944049,accordingly
339,1.3070554657925264,accordion
340,4.029973039551736,accost
341,0.0,accosting
342,70.29005307771885,account
343,6.377959818595734,accountability
344,4.432058184961797,accountable
345,1.935092096523036,accountant
346,3.0319740128488486,accounting
347,0.2849081084350006,accoust
348,1.5611710989754592,accoustic
349,0.7684825932233436,accouterment
350,2.812083809286303,accoutrement
351,0.0,accoutriment
352,0.20212451612646096,accpet
353,0.20184686851354017,accra
354,0.0,accredit
355,0.30749933298044424,accross
356,0.8657502920741652,accrue
357,1.6348411895231871,acct
358,0.0,acctually
359,0.29769447839730756,acculturate
360,0.0,accuman
361,4.820001489233304,accumulate
362,0.5728625728277725,accumulation
363,0.0,accurace
364,9.4063096134731,accuracy
365,36.476570572501856,accurate
366,7.48936946221568,accurately
367,1.542518059791868,accurately_describe
368,0.365374055057467,accurse
369,3.6541398282582147,accusation
370,2.028961493179979,accusatory
371,0.7059036570283422,accusatory_tone
372,29.312263709596127,accuse
373,5.122899883676818,accuse_steal
374,0.1820319889524929,accused
375,0.35066470133966127,accusedly
376,0.0,accuser
377,0.16924358254752692,accusingly
378,0.0,accusse
379,0.0,accustic
380,4.388583804645977,accustom
381,9.603613071628931,accustomed
382,0.0,accustory
383,0.0,accute
384,0.3137844304286563,acdc
385,5.413583685002345,ace
386,0.24852896621042694,aceituna
387,0.0,acena
388,0.0,acept
389,0.0,acepta
390,0.0,aceptable
391,0.0,acer
392,0.41549159509983585,acerbic
393,0.21964598432940272,acerbically
394,0.18285624100154016,acess
395,0.15454618068467632,acetaldehyde
396,0.0,acetic
397,0.31883970767526204,acetone
398,0.4705148922434477,ach
399,0.0,achaar
400,0.0,achar
401,0.0,achari
402,4.454926701704458,ache
403,0.0,acheive
404,0.22786496033378112,achem
405,0.0,achey
406,0.22524121447951054,achicken
407,0.39737401907640724,achievable
408,6.4207187005517365,achieve
409,1.2735569901590071,achievement
410,0.4398138707743369,achild
411,0.8834062111993419,achille
412,0.6817715992772174,aching
413,0.525594161327853,achingly
414,0.34451798918983023,achiote
415,0.11991658178822696,acho
416,0.0,achoholic
417,0.10214899337470179,achter
418,0.0,achtun
419,0.881069832583245,achy
420,0.41146799420553554,acia
421,9.679523277448432,acid
422,13.967984478080153,acidic
423,0.0,acidifi
424,3.579943410271408,acidity
425,0.0,acidosis
426,0.0,acidy
427,2.004988839870716,ack
428,0.23994130976077083,ackee
429,0.1069705910345788,acker
430,0.0,ackmoledge
431,0.0,ackniwkedgung
432,0.0,acknoldge
433,0.0,acknoledge
434,0.0,acknolwdge
435,0.26861086403362455,acknowkedge
436,0.2568205910870499,acknowlede
437,196.05986573895333,acknowledge
438,7.916129064032985,acknowledge_existence
439,19.835188236536855,acknowledge_presence
440,0.20821904012300502,acknowledgeable
441,0.4979256446824675,acknowledged
442,0.25539078741177423,acknowledgeing
443,0.2377291750470262,acknowledgeme
444,34.04076454044828,acknowledgement
445,0.6888893054921605,acknowledgemt
446,0.3164495245186201,acknowledging
447,13.958089505617103,acknowledgment
448,0.46948176043774276,acknowlege
449,0.3995596675408245,acknowlegement
450,0.0,ackowledge
451,0.11858734809128071,acktanmnbsn
452,1.2993620843876494,ackward
453,0.3706961059228131,ackwardly
454,1.6352082734449969,acl
455,0.0,acler
456,0.0,aclu
457,1.1334266479296256,acme
458,0.0,acne
459,0.0,acogedor
460,0.0,acolyte
461,0.0,acomidate
462,0.0,acommodate
463,0.12700937868548906,acommodating
464,0.0,acompa
465,0.0,acompanha
466,0.19575545825149657,acompaniment
467,0.1286686499648603,acomplishe
468,0.0,acompra
469,0.0,aconteceu
470,0.0,aconversation
471,1.6963990499826807,acorn
472,1.5585287480634364,acorn_squash
473,0.1680759772834272,acorss
474,0.21733680068120828,acouple
475,0.21045318258140436,acoust
476,11.96289852810769,acoustic
477,1.2356372747727224,acoustic_guitar
478,0.38333206113486884,acoustical
479,0.8136118618979434,acoustically
480,0.10760065721086455,acoustics
481,1.2971677432986854,acquaint
482,4.484260709767723,acquaintance
483,0.9769302333298113,acquiesce
484,0.0,acquiescent
485,7.867813316573977,acquire
486,0.3267947102224083,acquired
487,0.27765561092055124,acquisition
488,0.4620767542785498,acquit
489,0.0,acraption
490,1.5386024834858105,acre
491,3.0717847293896177,acrid
492,0.12731064765397632,acridly
493,0.0,acrimonious
494,0.48669641167593236,acro
495,0.0,acroas
496,1.1623565948638945,acrobatic
497,0.1620515605275775,acronym
498,0.21276439043188644,acronymed
499,0.0,acroo
500,0.0,acrop
501,0.8246959065019313,acropoli
502,0.0,acropolis
503,0.2446215539112513,acrosse
504,0.1638267914983846,acrue
505,0.09659087184293864,acrylc
506,0.6438652955097948,acrylic
507,0.5188686580429167,acrylic_nail
508,0.19882390290038854,acryllic
509,228.978258906566,act
510,0.48757624587469417,actaually
511,0.1792017900891022,actaully
512,0.0,acteda
513,0.1335032689695542,actin
514,2.4793602462696422,acting
515,35.97667328900172,action
516,0.2525391996121367,actitud
517,0.0,actitude
518,2.466494042882315,activate
519,0.7100975543879899,activation
520,6.561362306636479,active
521,0.6316115632031627,active_duty
522,10.316944070814912,actively
523,0.24483403327220207,activism
524,0.3487428436225569,activist
525,0.35928824068126713,activitie
526,15.151289238825855,activity
527,4.80508981216898,actor
528,0.0,actors
529,0.9189575305387547,actress
530,0.0,actresse
531,0.5019051424419301,acttuallt
532,140.7490340819005,actual
533,3.0424636938297165,actuality
534,0.28865968791675045,actualize
535,0.22167696290246733,actuall
536,587.6717902537104,actually
537,0.0,actuallynsaye
538,0.4204778977750085,actualy
539,0.2022260158367675,actuary
540,0.604098459576951,actuate
541,0.21061511763923887,actuated
542,0.0,actully
543,0.18734309157244686,acual
544,0.3357887896605094,acually
545,0.0,aculpoco
546,0.247519207782125,acuman
547,0.132869687327931,acumen
548,0.3345905439641481,acupuncture
549,0.0,acupuncturist
550,0.0,acurate
551,0.0,acurio
552,0.559871879681726,acurrate
553,0.0,acuse
554,0.0,acusse
555,0.0,acutal
556,0.8336889901264726,acutally
557,1.4087189089414398,acute
558,0.32384972334023876,acutely
559,0.7708697026681725,acutely_aware
560,0.0,acworth
561,0.8005318413035587,acye
562,20.05984353209019,ad
563,0.9131882186871786,ad_campaign
564,1.7334096945026718,ada
565,0.9844674334942398,adage
566,2.6515973354272573,adam
567,6.632632072138168,adamant
568,1.1160142035286953,adamantly
569,0.0,adament
570,0.2537739659291812,adana
571,0.15665096166352052,adanac
572,2.555366507946828,adapt
573,0.0,adaptable
574,0.6189072333098693,adaptation
575,0.5116323141795294,adaquate
576,0.21430845895461534,adaquately
577,0.0,adaqute
578,455.2270876035962,add
579,3.0548075558951524,add_on
580,5.7137632821289435,add_ons
581,0.25023764718662234,addam
582,0.4959023388610136,addcit
583,0.525262508811646,added
584,1.1757744794619405,addendum
585,0.0,addequite
586,0.0,adder
587,0.0,adderal
588,0.47237448900662127,adderall
589,0.0,adderol
590,0.0,adderral
591,0.1941275172810579,addhd
592,0.34481118370848207,addi
593,10.0490190048514,addict
594,1.4386269591253207,addicted
595,0.0,addictin
596,0.13174025259926997,addicting
597,1.4978049281033003,addiction
598,2.80172676848765,addictive
599,0.0,addictively
600,0.0,addiditive
601,0.0,addiitive
602,0.3237228268877179,addin
603,0.0,addis
604,84.65456136644463,addition
605,121.93045058725463,additional
606,40.339952888954656,additionally
607,0.17492656279015933,additionaly
608,0.0,additione
609,3.058254258045564,additive
610,0.13716411892650696,additon
611,0.21439062283619448,additonal
612,0.2523400027449648,additonally
613,1.4753051216958548,additude
614,0.08303128318008916,addl
615,0.3635282110611562,addle
616,0.1412184088767189,addon
617,105.77974974830072,address
618,0.0,addressable
619,0.18139124375602061,addtion
620,0.3113217966002613,addtional
621,0.20183698247609932,addtl
622,0.12282545323650927,addy
623,0.0,ade
624,0.15790498125797095,adelaide
625,0.4087282244232206,adelbert
626,0.0,adelicious
627,0.9379934732532085,adelita
628,0.0,adelivery
629,0.2544507732609836,adem
630,0.9327246180609997,adept
631,51.25549985515807,adequate
632,7.944017630013058,adequately
633,0.0,adequette
634,0.26095493279200965,adequitely
635,0.0,adertise
636,0.0,adertisement
637,0.1286938124027637,adesso
638,0.8348082189407042,adhd
639,0.15241131135207378,adhear
640,5.469606146116063,adhere
641,0.45152822085782407,adherence
642,0.0,adhering
643,0.47255370489931636,adhesive
644,0.41018726052385973,adi
645,1.538295052856008,adida
646,0.7009297259219044,adidas
647,0.5270116351176755,adieu
648,4.186380335766873,adio
649,0.22394390719003968,adiosfpalace
650,0.0,adirondack
651,0.0,aditmitly
652,0.2316867260004891,adj
653,13.186127806068786,adjacent
654,3.3013533936736197,adjective
655,1.1026123397756133,adjoin
656,0.0,adjoined
657,2.693758136260764,adjoining
658,0.09608180938200042,adjunct
659,31.734114598227716,adjust
660,0.8312149315832971,adjustable
661,0.1673645599003037,adjusted
662,0.12193648000748106,adjuster
663,0.20854341802942952,adjusting
664,21.644760254212937,adjustment
665,0.4919028079490666,adjutant
666,0.0,adk
667,0.3871334163823378,adke
668,0.21839015619529728,adleast
669,0.4638666921567001,adler
670,0.2030434543657958,adm
671,1.3686418403193237,admin
672,0.7471311576225808,admin_fee
673,1.0734461028516278,administer
674,0.0,administrate
675,1.908161500784784,administration
676,1.6368443962148234,administration_fee
677,0.5621887119580149,administrative
678,0.0757747684661147,administrator
679,0.5999412340749005,admirable
680,0.14572027193994372,admirably
681,1.6480026132459016,admiral
682,0.30236392298305836,admiration
683,4.705622660056948,admire
684,0.0,admirer
685,0.0,admirial
686,0.0,admissible
687,8.539840595548752,admission
688,1.5190237718719042,admission_fee
689,86.38471108292102,admit
690,0.0,admitedly
691,0.2913040770601093,admitt
692,0.3875754501101262,admittance
693,15.785366914121386,admittedly
694,0.0,admittledly
695,1.5907527993528197,admonish
696,0.32300635156738955,admonishment
697,0.35195121669715324,admonition
698,0.6814435435766009,adn
699,1.0879937219128928,ado
700,0.26423484361355226,adoba
701,0.0,adobado
702,0.5366172841348349,adobe
703,5.490781146077314,adobo
704,0.12435022540134599,adolescence
705,0.9344777644853817,adolescent
706,0.0,adolph
707,0.0857129048102011,adolphus
708,0.0,adoo
709,5.254989749832404,adopt
710,0.39320399970180775,adoptable
711,0.0,adopter
712,0.29654749578621276,adoption
713,0.0,adoptive
714,0.0,adoptor
715,0.0,adorabelle
716,12.508179975993876,adorable
717,0.7396242863880119,adorably
718,1.1060886138557773,adoration
719,0.14818110236017226,adorb
720,0.11170566910831185,adorbs
721,8.112891880301497,adore
722,0.0,adorer
723,0.45622330341007045,adoring
724,0.0,adoringly
725,0.2430281664307946,adorma
726,2.8609814302179424,adorn
727,0.24446104565046792,adornment
728,0.5792426609127689,adq
729,0.0,adquately
730,0.13625686190964995,adr
731,0.0,adrenalin
732,0.16618550449607886,adrenaline
733,0.5317049912671307,adress
734,0.17338693772331165,adresse
735,0.3874226663625098,adri
736,1.982748192309963,adrian
737,0.43146249824796457,adrianna
738,0.8011055583988727,adriatic
739,0.44466256308490143,adriatico
740,0.0,adriel
741,0.10061025960352402,adrift
742,0.34800108234057237,adrink
743,0.0,adroitly
744,0.17560281620879112,adrupt
745,0.0,adruptly
746,0.0,adsideo
747,0.16498507461040224,adsorb
748,0.688077713675294,adter
749,0.16073130803803545,adu
750,0.43131589438333207,adulation
751,94.0276686096118,adult
752,2.3559079445543993,adult_supervision
753,0.16561657146289321,adulte
754,0.0,adulterate
755,0.5296665816263658,adulthood
756,0.40232055843179526,adupe
757,0.22884228274529306,adv
758,0.19022882955112222,advacado
759,72.56710372601673,advance
760,5.629661613461664,advanced
761,0.36582686048540314,advancement
762,0.19514023065877978,advange
763,39.39522185896267,advantage
764,0.0,advantaged
765,0.7071878649102845,advantageous
766,0.403947880706238,advent
767,0.6431483824205879,adventist
768,0.0,adventuous
769,10.22048680803928,adventure
770,0.5184151503080263,adventurer
771,0.0,adventurist
772,10.693227761284593,adventurous
773,1.0072948708501062,adventurous_eater
774,0.0,adventurousness
775,0.16339919844049475,adveritisment
776,0.11431327215817894,adversarial
777,1.322503535961826,adverse
778,0.09943473253993892,adversely
779,0.15492430159126666,adversity
780,1.0578530479005341,advert
781,0.4511084269123482,advertiment
782,118.55298763234342,advertise
783,6.753796884033164,advertised
784,11.642067609843702,advertisement
785,0.3589519086609787,advertiser
786,15.286974820164723,advertising
787,0.29836300400837834,advertisment
788,0.7580434790289033,advertize
789,0.1473085420415163,advertized
790,0.0,advertizement
791,0.2470885952423002,advertizing
792,0.0,adverturous
793,72.06323966430232,advice
794,0.0,advicnot
795,0.7357568924922153,advil
796,0.5647016852033437,advisable
797,74.13983260813039,advise
798,0.09750331147276796,advised
799,0.0,advisedly
800,0.3074515421539158,advisement
801,0.13490984776438883,adviser
802,0.1253295208207219,advising
803,0.23831524897490922,advisor
804,0.907225521091383,advisory
805,0.30789771315606757,advjse
806,3.3956353004080015,advocate
807,0.24433537408079634,advocator
808,0.5043521224721792,advoid
809,0.0,advoide
810,0.3908334253338332,ae
811,0.0,aeab
812,0.5703133539276581,aegean
813,0.2631003062043028,aegina
814,0.0,aerate
815,0.47944151092169374,aerial
816,0.0,aero
817,0.0,aerobics
818,0.3358181148260767,aeronaut
819,0.4392084948377337,aeroplane
820,0.0,aeropress
821,0.0,aeropresse
822,0.7149996175426686,aerosmith
823,0.3513381973015681,aerosol
824,0.30166185926498906,aesop
825,14.912884263909257,aesthetic
826,5.513647840119306,aesthetically
827,3.807211227926028,aesthetically_pleasing
828,0.38175006484300117,aesthetician
829,0.12049443340074593,aestheticly
830,0.0,aesthtic
831,5.776498485062178,af
832,0.17113813878950118,afain
833,2.8421196022017217,afar
834,0.5831533712737053,afc
835,0.2213998299687348,afer
836,0.27827548410814357,afernoon
837,0.0,afew
838,0.2458205650597866,affable
839,9.361807457809094,affair
840,0.23704005141594858,affecionado
841,21.142566574723787,affect
842,0.19125397844750328,affectation
843,0.15749400848784903,affected
844,1.0366036155574299,affection
845,0.0,affectionado
846,0.0,affectionate
847,0.3002005373234053,affectionately
848,0.24298574440510773,affective
849,0.21356186219693155,afficionado
850,0.20341339413835086,affilate
851,4.268916208624784,affiliate
852,0.0,affiliated
853,1.74277415338899,affiliation
854,0.189245484037973,affini
855,1.8348755840801125,affinity
856,1.413237144713411,affirm
857,0.35100610571146823,affirmation
858,0.8114001221227172,affirmative
859,0.0,affirmatively
860,0.0,affix
861,0.34306120246544564,affleck
862,0.5200340212965826,afflict
863,1.0105557859919099,affliction
864,2.40902989979564,affluent
865,0.0,affogato
866,0.0,afforable
867,0.205726388354237,afforadable
868,0.4532841188359365,afforadble
869,32.93092184528529,afford
870,1.3454356968593912,affordability
871,36.14504532702244,affordable
872,0.9000907189283606,affordably
873,0.0,afformentioned
874,0.0,affraid
875,1.5010765255685525,affront
876,0.0,affronted
877,0.34846089914315964,affumicata
878,2.847578102149086,afghan
879,5.550277223246042,aficionado
880,0.08920807579752862,afield
881,0.214469485974388,afin
882,0.12114917179995005,afire
883,2.608075788366909,afloat
884,0.0,afloor
885,0.20494803394396585,afm
886,0.0,afogato
887,0.7644435054620364,afoot
888,0.16466974665726347,afore
889,0.8373460337204381,aforementione
890,10.806170320836499,aforementioned
891,0.0,aforemetione
892,0.13771069372983663,aforesaid
893,0.0,aformentioned
894,0.24921736285850407,afoul
895,0.16604647251890545,afr
896,46.21816667304311,afraid
897,0.26867102485971034,afresh
898,10.852147181205977,african
899,7.085047881097975,african_american
900,1.2044279487551326,afro
901,0.5941281230558838,afroman
902,0.47538357792394753,afront
903,0.3727508331441917,aft
904,0.0,aftaid
905,0.0,afte
906,1.5629019912988649,after
907,2.8999179792505467,afterall
908,0.0,afteraste
909,0.0,afterburn
910,0.0646607849360119,afterburner
911,0.0,afterdark
912,0.1281889674086749,aftere
913,0.0,aftereffect
914,0.0,afterhearing
915,0.5617326355526296,afterhour
916,0.0,afterhours
917,0.46172808190181025,afterlife
918,0.22912131556702398,aftermarket
919,1.3807559835894914,aftermath
920,0.7540366203386399,afternnon
921,0.2558704026817074,afternood
922,161.86624577982394,afternoon
923,0.13227367641015472,afterparty
924,0.0,aftershock
925,0.23749788914377415,aftertase
926,23.657452841425712,aftertaste
927,10.737705697061523,afterthought
928,17.094508350861712,afterward
929,1.7962253419319612,afterword
930,0.5460599098264869,afterwork
931,0.5702722825050217,aftet
932,0.13929703271900976,aftr
933,0.3916778877701344,aftward
934,0.49032374859525646,aftwr
935,0.6099134692103497,afuri
936,0.0,afyer
937,0.2957402784473194,afyter
938,0.22019259975428424,afytguocupgilmhi
939,0.0,ag
940,0.0,agadashi
941,0.40047658552290666,agadeshi
942,0.0,agae
943,0.0,agaiin
944,3.4275946614681345,again
945,0.0,againe
946,0.0,againg
947,0.0,againn
948,0.0,againt
949,0.0,agaist
950,0.0,agajn
951,0.0,aganni
952,0.21415736458623988,agape
953,0.1475494733882491,agar
954,0.0,agarraban
955,0.0,agarran
956,0.0,agate
957,0.11189782529015865,agavale
958,5.558235951793086,agave
959,0.5571603890624632,agave_nectar
960,70.8464355514767,age
961,14.477981116202239,aged
962,0.19915596307426006,agedashi
963,2.1306563445285613,agedashi_tofu
964,0.46765798944485243,agedtwo
965,0.16989733428818957,ageism
966,1.5710024718615676,ageist
967,3.5689863930195296,agency
968,4.513133635456783,agenda
969,0.13978115655672887,agenice
970,0.47493818131055315,agenlina
971,8.384226282735534,agent
972,0.2572765313179227,agente
973,0.22255480125119542,ager
974,0.23533508451285162,ages
975,0.271213010590189,agetofu
976,0.0,agey
977,0.4304254418666896,aggain
978,0.0,aggaogyiabaweb
979,0.0,aggaravte
980,0.0,aggervate
981,0.2987338237404837,aggitation
982,0.14984827720144564,aggrandise
983,0.13494913058770458,aggrandize
984,11.099369209484149,aggravate
985,2.483910965983479,aggravated
986,7.251489975079987,aggravating
987,0.0,aggravatingly
988,11.16183708659353,aggravation
989,0.3965832176921276,aggregate
990,0.6645702915146788,aggregation
991,0.0,aggregious
992,0.9059233158935247,aggresive
993,0.0,aggresively
994,2.7536614820958,aggression
995,36.980176784416756,aggressive
996,12.965868282566413,aggressively
997,0.9990064150643041,aggressiveness
998,0.0,aggressor
999,0.3131720327753351,aggrevated
1000,1.1000869142488199,aggrevation
